year,state,Auto,Bus,Truck,Motorcycle
1993,Colorado,1793397,5566,1233125,87934
1993,Connecticut,1995532,8210,590627,37156
1993,Delaware,386153,2230,166167,9810
1993,District of Columbia,230163,2737,30737,1757
1993,Florida,7049970,38761,3080825,188846
1993,Georgia,3594551,14746,2023128,55004
1993,Hawaii,513430,4241,245820,24064
1993,Idaho,496204,3372,523603,32391
1993,Illinois,5869698,15991,2184775,201415
1993,Indiana,2997599,22890,1649812,95693
1993,Iowa,1675922,9044,1053181,148714
1993,Kansas,1119163,3754,799312,53073
1993,Kentucky,1635389,11831,981910,32495
1993,Louisiana,1904849,19622,1241684,35220
1993,Maine,633843,2853,391246,31272
1993,Maryland,2582540,10899,966119,40516
1993,Massachusetts,2930804,10739,895954,68466
1993,Michigan,4924821,23630,2450107,137406
1993,Minnesota,2333736,14728,1367639,125843
1993,Mississippi,1217879,9050,772710,27674
1993,Missouri,2561765,12080,1491841,57171
1993,Montana,447389,2894,488937,21584
1993,Nebraska,820696,5794,612536,18826
1993,Nevada,550663,1779,384785,20066
1993,New Hampshire,636061,1725,320955,36427
1993,New Jersey,4348626,18679,1273570,89398
1993,New Mexico,732480,3412,684761,31244
1993,New York,7839217,40809,2282475,194990
1993,North Carolina,3402822,33990,1927759,63674
1993,North Dakota,340734,2320,318777,17965
1993,Ohio,6558202,31711,2689060,233449
1993,Oklahoma,1529400,14043,1227910,55677
1993,Oregon,1466577,11540,1146010,60769
1993,Pennsylvania,5906506,32486,2343074,171845
1993,Rhode Island,537057,1583,156670,19782
1993,South Carolina,1773357,14487,895867,33620
1993,South Dakota,433001,2560,372123,26192
1993,Tennessee,3215252,15699,1732897,83547
1993,Texas,7777381,65670,5275270,143772
1993,Utah,776484,1187,557113,23175
1993,Vermont,300765,1832,180625,16577
1993,Virginia,3633547,16225,1757963,61642
1993,Washington,2647986,7442,1757570,108727
1993,West Virginia,796271,3563,545561,19284
1993,Wisconsin,2489103,11939,1313653,196517
1993,Wyoming,256381,2387,298848,11508
1994,Alabama,1927234,8401,1240925,39186
1994,Alaska,231587,1935,299974,12553
1994,Arizona,1687113,4444,1121905,68492
1994,Arkansas,862768,5585,698485,14374
1994,California,14504566,42261,7792048,554727
1994,Colorado,1585622,5571,1158665,96483
1994,Connecticut,1973916,8375,617198,48591
1994,Delaware,388753,2176,187107,9140
1994,District of Columbia,214690,2792,31313,1727
1994,Florida,7086485,39564,3125761,182898
1994,Georgia,3725652,15062,2248988,57529
1994,Hawaii,518569,4305,256001,12444
1994,Idaho,489624,3410,541695,33174
1994,Illinois,6190368,16305,2491181,188553
1994,Indiana,3074328,23581,1790726,97465
1994,Iowa,1669722,9269,1086887,115358
1994,Kansas,1190556,3779,888622,44953
1994,Kentucky,1612156,11788,1041761,33995
1994,Louisiana,1995859,20347,1410258,35790
1994,Maine,567897,2810,375037,25690
1994,Maryland,2591099,11216,1038022,38998
1994,Massachusetts,3057686,10414,958704,65983
1994,Michigan,4967347,23940,2582306,114396
1994,Minnesota,2550247,16840,1490328,130043
1994,Mississippi,1221038,9334,832595,28527
1994,Missouri,2587720,12167,1608043,56805
1994,Montana,439358,3049,507118,21517
1994,Nebraska,819124,5770,632690,21072
1994,Nevada,571055,1727,411914,20610
1994,New Hampshire,646432,1729,343654,33338
1994,New Jersey,4423973,19423,1395813,87267
1994,New Mexico,735822,3402,683216,31105
1994,New York,7677546,43333,2475287,176541
1994,North Carolina,3398511,34113,2010096,64264
1994,North Dakota,340345,2409,341886,17560
1994,Ohio,6668209,32279,2963239,224339
1994,Oklahoma,1516752,14406,1274592,56331
1994,Oregon,1536232,10938,1205399,61926
1994,Pennsylvania,5970382,33466,2478539,169541
1994,Rhode Island,530783,1643,166667,16979
1994,South Carolina,1760073,14705,968035,34333
1994,South Dakota,409263,2564,357559,25850
1994,Tennessee,3203106,16455,1839092,57653
1994,Texas,7809932,68468,5747465,146948
1994,Utah,796877,866,616925,23169
1994,Vermont,297828,1874,189734,17932
1994,Virginia,3654524,16266,1836270,58696
1994,Washington,2656823,7652,1800594,97752
1994,West Virginia,837327,3500,621501,16988
1994,Wisconsin,2483747,12296,1429745,150400
1994,Wyoming,226843,2419,279908,16570
1995,Alabama,2118372,8451,1426012,37926
1995,Alaska,233859,2008,306319,12917
1995,Arizona,1687961,4429,1180935,69170
1995,Arkansas,870016,5660,737523,17217
1995,California,14297486,42899,8091364,532053
1995,Colorado,1593928,5609,1212253,88120
1995,Connecticut,1971602,8749,641905,48965
1995,Delaware,392908,2134,196866,9168
1995,District of Columbia,208470,2717,31508,1623
1995,Florida,7097499,40264,3231632,190112
1995,Georgia,3759976,15551,2344670,72318
1995,Hawaii,523456,4383,274287,13209
1995,Idaho,490433,3361,549280,33489
1995,Illinois,6406116,16428,2550465,184216
1995,Indiana,3141995,24290,1905677,96394
1995,Iowa,1670671,9402,1133945,111503
1995,Kansas,1168385,3779,912344,43120
1995,Kentucky,1570080,11627,1049689,32996
1995,Louisiana,1874182,20345,1391054,36776
1995,Maine,574069,2776,390000,25972
1995,Maryland,2571508,11225,1071466,38833
1995,Massachusetts,3398334,10926,1092709,74243
1995,Michigan,4957127,24249,2692714,127902
1995,Minnesota,2398697,15652,1467480,117891
1995,Mississippi,1246128,9684,887741,29636
1995,Missouri,2562604,12256,1680163,54939
1995,Montana,441311,2994,524163,20930
1995,Nebraska,807041,5795,653799,18951
1995,Nevada,598911,1744,446571,21672
1995,New Hampshire,727410,1763,392855,49445
1995,New Jersey,4433631,19614,1453071,88634
1995,New Mexico,763180,3435,717112,31180
1995,New York,7645540,45776,2582720,169679
1995,North Carolina,3517585,35323,2129347,67207
1995,North Dakota,344363,2176,348136,16894
1995,Ohio,6673172,32815,3104283,218502
1995,Oklahoma,1517255,14786,1324038,55480
1995,Oregon,1529126,11542,1244304,61236
1995,Pennsylvania,5882488,33874,2564164,171335
1995,Rhode Island,524520,1691,172999,16979
1995,South Carolina,1812178,14988,1006165,34570
1995,South Dakota,367490,2563,338560,25184
1995,Tennessee,3350167,17106,2033020,70058
1995,Texas,7690781,71776,5919178,130117
1995,Utah,805609,1206,640051,22171
1995,Vermont,294612,1889,195758,18113
1995,Virginia,3679429,17235,1916469,58199
1995,Washington,2636785,7682,1858311,95795
1995,West Virginia,805421,3492,616296,18494
1995,Wisconsin,2488473,12916,1491939,168937
1995,Wyoming,264435,2468,334433,16559
1996,Alabama,1761297,8514,1636905,36706
1996,Alaska,228477,2034,307915,13122
1996,Arizona,1765844,4403,1241420,71873
1996,Arkansas,862334,5736,758482,16490
1996,California,15398720,43726,8948984,526048
1996,Colorado,1900913,5686,1531509,94217
1996,Connecticut,1941328,9069,669823,48328
1996,Delaware,398155,2092,205354,9985
1996,District of Columbia,199722,2672,35787,1600.14
1996,Florida,7285563,41161,3440485,203334
1996,Georgia,3840559,16086,2502728,73492
1996,Hawaii,505424,4164,277160,25114
1996,Idaho,484745,3523,568139,34034
1996,Illinois,6293249,16244,2550863,171091
1996,Indiana,3166841,24845,2049376,96518
1996,Iowa,1653777,8088,1191029,131851
1996,Kansas,1158107,3798,958931,48835
1996,Kentucky,1606199,12166,1123724,36603
1996,Louisiana,1903241,20521,1436458,37072
1996,Maine,578024,2762,386341,26768
1996,Maryland,2570020,11362,1115776,37936
1996,Massachusetts,3543725,11320,1181419,90844
1996,Michigan,5090734,24604,2886517,149971
1996,Minnesota,2273431,14618,1506705,116189
1996,Mississippi,1267644,9748,907764,30162
1996,Missouri,2576039,12379,1799183,54118
1996,Montana,437080,2789,534092,20868
1996,Nebraska,807246,6255,674072,18596
1996,Nevada,619282,1708,448581,22471
1996,New Hampshire,736751,1832,392065,51890
1996,New Jersey,4397727,19432,1455653,91995
1996,New Mexico,772175,3477,720894,31578
1996,New York,7984694,44882,2705910,136246
1996,North Carolina,3508344,34957,2275798,67855
1996,North Dakota,338132,2267,354214,16394
1996,Ohio,6609252,33599,3251500,219719
1996,Oklahoma,1685876,15174,1383304,59210
1996,Oregon,1527945,12665,1275370,60841
1996,Pennsylvania,5935633,34692,2667884,178527
1996,Rhode Island,510951,1766,187067,17048
1996,South Carolina,1763547,15056,1048519,39219
1996,South Dakota,370349,2571,340231,24734
1996,Tennessee,2996632,17299,1870201,78869
1996,Texas,7579106,76169,6055109,148815
1996,Utah,811383,1214,666302,23171
1996,Vermont,300955,1903,206838,18256
1996,Virginia,3637721,17417,1974317,57561
1996,Washington,2636630,7842,1940348,104450
1996,West Virginia,802120,3429,626656,16075
1996,Wisconsin,2473218,12529,1556287,169594
1996,Wyoming,231480,2536,316539,14954
1997,Alabama,1905811,8576,1755052,39025
1997,Alaska,224770,2078,315550,13467
1997,Arizona,1852690,4486,1285967,74680
1997,Arkansas,857314,5814,770702,14331
1997,California,15705806,44469,9194701,454360
1997,Colorado,1919850,5721,1597019,95162
1997,Connecticut,1963185,9486,686847,48537
1997,Delaware,403797,2045,207859,9941
1997,District of Columbia,196077,2622,34971,1627
1997,Florida,7374840,42076,3457115,209473
1997,Georgia,3688005,16499,2537703,75625
1997,Hawaii,442889,3959,245956,21487
1997,Idaho,494486,3643,582923,35069
1997,Illinois,5853560,16817,2572445,181789
1997,Indiana,3247725,25408,2072643,98476
1997,Iowa,1636347,8035,1207001,132000
1997,Kansas,1137271,3813,1011023,48054
1997,Kentucky,1633671,11812,1135323,38658
1997,Louisiana,1930142,20585,1460296,38049
1997,Maine,637418,2824,418357,28166
1997,Maryland,2628171,11567,1146316,38701
1997,Massachusetts,3832386,11363,1226683,88800
1997,Michigan,5110851,24771,2888109,155673
1997,Minnesota,2317021,13817,1596411,123858
1997,Mississippi,1262969,10081,960747,30857
1997,Missouri,2549791,12745,1788008,55527
1997,Montana,455140,2820,521740,21406
1997,Nebraska,811678,5497,689821,18063
1997,Nevada,659079,1748,484829,23781
1997,New Hampshire,739132,1789,386466,47312
1997,New Jersey,4268888,19327,1528365,94243
1997,New Mexico,779596,3542,731361,31392
1997,New York,8063496,46192,2763560,135814
1997,North Carolina,3479993,29861,2275679,70216
1997,North Dakota,336610,2283,356213,16051
1997,Ohio,6700396,34444,3372811,220092
1997,Oklahoma,1528947,15538,1339234,52318
1997,Oregon,1578081,12596,1300275,62836
1997,Pennsylvania,6050365,33912,2740670,183116
1997,Rhode Island,515446,1745,192489,17741
1997,South Carolina,1765458,15203,1069700,39853
1997,South Dakota,377737,2699,337967,24584
1997,Tennessee,2755950,17400,1761492,56229
1997,Texas,7085404,77864,5759985,133423
1997,Utah,850812,1223,677474,23175
1997,Vermont,290593,1916,203207,18856
1997,Virginia,3630241,17477,2061273,56338
1997,Washington,2690616,8476,2003060,104553
1997,West Virginia,754685,3306,597001,17655
1997,Wisconsin,2551207,12972,1668552,190673
1997,Wyoming,222311,2606,328457,15261
1998,Alabama,2062734,8641,1787553,44540
1998,Alaska,232170,2196,311499,13695
1998,Arizona,1728185,4454,1211377,54373
1998,Arkansas,928958,5995,819262,21070
1998,California,16174220,45426,9380604,403971
1998,Colorado,1843385,5720,1616989,97236
1998,Connecticut,1998457,9739,692437,50594
1998,Delaware,416709,2011,197772,10174
1998,District of Columbia,192097,2582,34037,1562
1998,Florida,7437597,43077,3795715,221966
1998,Georgia,4032998,17068,2843253,86273
1998,Hawaii,449731,4107,249998,20445
1998,Idaho,501509,3604,613780,34530
1998,Illinois,6425276,17508,2863926,204225
1998,Indiana,3273026,25905,2072722,102848
1998,Iowa,1737582,8103,1307450,128540
1998,Kansas,1127367,3804,990239,47634
1998,Kentucky,1715524,12034,1117054,39901
1998,Louisiana,1966954,20926,1442837,39638
1998,Maine,565338,2899,361368,28117
1998,Maryland,2621923,11736,1116616,42636
1998,Massachusetts,3782940,11554,1364674,99583
1998,Michigan,5104781,25142,2998227,154358
1998,Minnesota,2412412,14719,1750710,128097
1998,Mississippi,1250200,10185,995359,31138
1998,Missouri,2600722,13166,1763632,53653
1998,Montana,458116,2798,527363,21582
1998,Nebraska,834188,5559,686251,18662
1998,Nevada,665940,1706,552631,24709
1998,New Hampshire,687770,1735,348960,46040
1998,New Jersey,4215195,19581,1545560,100564
1998,New Mexico,821031,3632,770129,32364
1998,New York,7664320,48636,2709077,138846
1998,North Carolina,3530711,30739,2300380,75002
1998,North Dakota,330275,2299,339584,16167
1998,Ohio,6664356,35530,3339602,229306
1998,Oklahoma,1548949,15935,1354302,53326
1998,Oregon,1588313,12755,1378996,64506
1998,Pennsylvania,6131725,35309,2811780,191073
1998,Rhode Island,522292,1831,190894,17673
1998,South Carolina,1822640,15399,1055022,41116
1998,South Dakota,381752,2696,384059,25210
1998,Tennessee,2695539,17576,1755950,59620
1998,Texas,7455714,80091,5788362,149175
1998,Utah,850487,1232,680534,24470
1998,Vermont,295664,1931,198558,16684
1998,Virginia,3774372,17783,2026139,57582
1998,Washington,2776482,9088,2038417,106352
1998,West Virginia,776583,3299,597953,22496
1998,Wisconsin,2544109,13438,1645772,170329
1998,Wyoming,219220,2661,337110,15799
1999,Alabama,1918032,8708,2030509,49205
1999,Alaska,238202,2372,330895,14924
1999,Arizona,2037370,4551,1564306,145190
1999,Arkansas,945871,6468,865486,21786
1999,California,16657441,47017,9658010,419572
1999,Colorado,2053579,5803,1798766,95027
1999,Connecticut,1994380,10011,761780,53521
1999,Delaware,401917,1986,211708,10704
1999,District of Columbia,197070,2609,35819,1489
1999,Florida,7304601,44045,4041067,235716
1999,Georgia,4011725,17520,2943465,87009
1999,Hawaii,454341,4184,259582,19302
1999,Idaho,494220,3580,631843,40779
1999,Illinois,6307479,17691,3030090,216641
1999,Indiana,3224493,26902,2243692,109472
1999,Iowa,1723848,8115,1318004,125201
1999,Kansas,1187320,3850,1033178,49682
1999,Kentucky,1592519,12525,1056945,41905
1999,Louisiana,1964922,21328,1518412,42908
1999,Maine,550537,2930,361988,30953
1999,Maryland,2665572,11476,1219249,45973
1999,Massachusetts,3822524,11710,1498954,103110
1999,Michigan,5069808,25536,3194300,167882
1999,Minnesota,2265392,14664,1729661,126786
1999,Mississippi,1299441,10544,1006787,32212
1999,Missouri,2601830,13551,1788863,57329
1999,Montana,455430,2811,539664,22216
1999,Nebraska,833415,5797,730341,19631
1999,Nevada,620131,1771,540474,23499
1999,New Hampshire,678497,1713,370688,47656
1999,New Jersey,4341182,20565,1741011,105547
1999,New Mexico,761012,3524,811946,30669
1999,New York,7892118,50731,2813177,143547
1999,North Carolina,3423588,29987,2236865,78733
1999,North Dakota,342786,2289,359337,16387
1999,Ohio,6651554,36364,3547685,240590
1999,Oklahoma,1524424,16169,1390893,53277
1999,Oregon,1559972,12920,1440067,66609
1999,Pennsylvania,6071724,34930,2901946,200829
1999,Rhode Island,535034,1900,210076,19210
1999,South Carolina,1872502,15816,1137929,46844
1999,South Dakota,379168,2721,400072,25761
1999,Tennessee,2621508,17380,1787631,62985
1999,Texas,7738292,82589,6247839,168896
1999,Utah,856699,1242,719239,24674
1999,Vermont,301914,1938,213763,17663
1999,Virginia,3769276,17854,2084027,57464
1999,Washington,2741257,9137,2111756,107290
1999,West Virginia,759648,3211,616272,19447
1999,Wisconsin,2520717,13032,1732023,192806
1999,Wyoming,195762,2710,329722,15925
2000,Alabama,1961806,8776,1989567,54849
2000,Alaska,244305,2510,347584,16107
2000,Arizona,2163141,4594,1626803,165094
2000,Arkansas,951243,6684,882266,25020
2000,California,17321413,47312,10329198,448501
2000,Colorado,1920757,5786,1699469,98297
2000,Connecticut,2009190,10529,833730,54046
2000,Delaware,400306,2042,228098,10980
2000,District of Columbia,200288,2629,39164,1476
2000,Florida,7352705,45011,4383294,255210
2000,Georgia,4066530,18017,3070459,88071
2000,Hawaii,459515,4301,273735,20061
2000,Idaho,515266,3687,658747,42151
2000,Illinois,5953984,18298,3000302,195511
2000,Indiana,3244937,27285,2298720,117837
2000,Iowa,1751690,8223,1346310,126671
2000,Kansas,826441,3864,1465830,49867
2000,Kentucky,1673926,12934,1139543,44003
2000,Louisiana,1964694,21484,1570804,48244
2000,Maine,618283,3034,402779,28899
2000,Maryland,2605816,11852,1229870,49403
2000,Massachusetts,3673638,11934,1579827,106718
2000,Michigan,5023421,25827,3386473,183592
2000,Minnesota,2625595,14765,1989580,143055
2000,Mississippi,1318648,10374,960389,31859
2000,Missouri,2715215,12985,1851429,60940
2000,Montana,466659,2795,556772,26511
2000,Nebraska,852481,6032,760420,21159
2000,Nevada,655592,1837,562296,24912
2000,New Hampshire,670394,1733,379624,48651
2000,New Jersey,4450719,21538,1917774,111853
2000,New Mexico,729727,3440,795343,28554
2000,New York,7501343,54083,2679105,107486
2000,North Carolina,3743066,30631,2448806,82647
2000,North Dakota,339237,2312,352311,17035
2000,Ohio,6709706,37583,3720187,254666
2000,Oklahoma,1587115,16593,1410783,57646
2000,Oregon,1541253,13305,1467016,69468
2000,Pennsylvania,6032058,35699,3192210,215737
2000,Rhode Island,538975,1957,218638,19484
2000,South Carolina,1924398,16218,1154113,51679
2000,South Dakota,380281,2726,409502,29205
2000,Tennessee,2854569,17221,1948009,71084
2000,Texas,7616183,85397,6368516,187174
2000,Utah,866723,1250,759633,28291
2000,Vermont,295640,2004,217239,21740
2000,Virginia,3873910,18190,2154027,60857
2000,Washington,2891430,9254,2215182,118697
2000,West Virginia,795249,3204,643282,26307
2000,Wisconsin,2526849,13620,1825056,179576
2000,Wyoming,215110,2766,367814,19187
2001,Alabama,1765088,8826,2461175,54998
2001,Alaska,242293,2568,352873,16788
2001,Arizona,2263970,4725,1698422,191364
2001,Arkansas,973531,6936,883331,29290
2001,California,17918760,49041,10812255,488042
2001,Colorado,2367565,5875,2275380,194856
2001,Connecticut,2051140,10197,855531,51883
2001,Delaware,410464,2062,240559,12656
2001,District of Columbia,203693,2669,42500,1472
2001,Florida,8937563,45621,5356918,305461
2001,Georgia,4084746,18538,3201501,91946
2001,Hawaii,528622,4640,334811,21749
2001,Idaho,577762,3710,742376,39272
2001,Illinois,6424601,17987,3418902,256834
2001,Indiana,3229359,28120,2367552,127374
2001,Iowa,1870457,8316,1439536,137973
2001,Kansas,842312,3880,1484509,51811
2001,Kentucky,2122875,13347,1489478,46206
2001,Louisiana,1994403,20815,1593341,50507
2001,Maine,617781,2836,396922,32808
2001,Maryland,2595892,11923,1331033,54711
2001,Massachusetts,3530955,11673,1655593,114965
2001,Michigan,4903195,26060,3524396,199168
2001,Minnesota,2564940,15397,1973849,152040
2001,Mississippi,1147240,9234,797299,26840
2001,Missouri,2490721,12424,1704693,64513
2001,Montana,460024,2814,570246,26481
2001,Nebraska,833979,6209,793262,23076
2001,Nevada,679137,1904,598787,32521
2001,New Hampshire,684378,1810,413352,53321
2001,New Jersey,4517906,22407,2039712,125747
2001,New Mexico,671132,3402,753926,28269
2001,New York,7597371,55698,2543399,118864
2001,North Carolina,3713667,31226,2434858,86761
2001,North Dakota,347620,2291,357674,18214
2001,Ohio,6666033,38330,3850539,269082
2001,Oklahoma,1748889,17039,1515152,77566
2001,Oregon,1559228,13572,1466595,72522
2001,Pennsylvania,6231291,36478,3362986,238433
2001,Rhode Island,536246,1860,226372,21374
2001,South Carolina,1919405,16630,1206704,56660
2001,South Dakota,389032,2598,411866,31525
2001,Tennessee,3011787,17080,2109976,83880
2001,Texas,7724309,79531,6554917,213299
2001,Utah,924021,1262,826451,38787
2001,Vermont,301765,2073,229947,24194
2001,Virginia,3976364,18260,2176757,65056
2001,Washington,2903201,9719,2266177,123492
2001,West Virginia,786539,3120,662393,27855
2001,Wisconsin,2579061,14004,1879870,209486
2001,Wyoming,211154,2811,358658,21064
2002,Alabama,1801678,8894,2617427,62010
2002,Alaska,255217,2250,362948,18173
2002,Arizona,2237596,4728,1697257,219105
2002,Arkansas,960263,7331,905156,34101
2002,California,18449629,50322,11118654,535424
2002,Colorado,956817,5864,1187875,1201
2002,Connecticut,2026792,10382,877657,62061
2002,Delaware,416503,2018,255622,13820
2002,District of Columbia,192595,2706,42248,1465
2002,Florida,8471458,46130,5446008,345490
2002,Georgia,4211547,19072,3416904,109024
2002,Hawaii,532348,4769,355436,20584
2002,Idaho,598116,3801,783903,42703
2002,Illinois,6099582,17991,3459649,232187
2002,Indiana,3216400,29057,2419269,135552
2002,Iowa,1861830,8320,1440258,140544
2002,Kansas,843199,3886,1489616,53687
2002,Kentucky,2087841,13742,1499169,48508
2002,Louisiana,1988568,20187,1651569,53935
2002,Maine,583361,2928,381294,31021
2002,Maryland,2523020,11945,1348960,56823
2002,Massachusetts,3636333,11398,1759115,129663
2002,Michigan,4874315,26329,3632991,204805
2002,Minnesota,2503849,15107,2001358,158516
2002,Mississippi,1136337,9255,809184,27037
2002,Missouri,2481695,11806,1741530,64179
2002,Montana,466043,2841,587259,29748
2002,Nebraska,841430,6456,807717,25349
2002,Nevada,650178,1834,600867,35898
2002,New Hampshire,681842,1796,459593,57389
2002,New Jersey,4502809,22483,2162626,134034
2002,New Mexico,715474,3545,819265,34467
2002,New York,7924325,58733,2472639,142790
2002,North Carolina,3687139,31518,2430817,91063
2002,North Dakota,348075,2438,347911,17865
2002,Ohio,6553274,39294,3877151,271112
2002,Oklahoma,1621817,17253,1431884,66838
2002,Oregon,1559986,13603,1495721,74453
2002,Pennsylvania,6072248,36515,3416234,249916
2002,Rhode Island,538771,1769,235185,23009
2002,South Carolina,1959711,17046,1225345,62726
2002,South Dakota,389260,2678,421970,33935
2002,Tennessee,2805063,16948,1954509,84334
2002,Texas,7808911,81999,6773418,234922
2002,Utah,968327,1273,877573,41421
2002,Vermont,298388,2145,236613,26527
2002,Virginia,4011475,18022,2243339,70139
2002,Washington,2979789,9893,2346644,134212
2002,West Virginia,782397,3038,677548,30868
2002,Wisconsin,2586648,14510,1956042,204732
2002,Wyoming,220408,2869,379658,24791
2003,Alabama,1770924,8964,2549357,70859
2003,Alaska,260999,2306,373478,19615
2003,Arizona,1991931,4689,1577374,209215
2003,Arkansas,955188,7573,925794,38500
2003,California,18699434,52387,11496248,562176
2003,Colorado,887647,5784,1133966,8013
2003,Connecticut,2041237,10348,911955,63071
2003,Delaware,419150,2073,265594,15008
2003,District of Columbia,184199,2789,41363,1516
2003,Florida,8564237,46713,5915175,392420
2003,Georgia,4191745,19611,3518944,118671
2003,Hawaii,525277,4840,372793,22394
2003,Idaho,554102,3696,743322,43951
2003,Illinois,5768554,17914,3463546,261038
2003,Indiana,3251509,30316,2457523,144310
2003,Iowa,1883135,8350,1477430,140000
2003,Kansas,834052,3874,1476534,56356
2003,Kentucky,1959127,13986,1415766,50932
2003,Louisiana,1997248,20961,1695352,57275
2003,Maine,618647,2985,430025,34923
2003,Maryland,2478873,12000,1385737,63994
2003,Massachusetts,3614519,12001,1852874,130355
2003,Michigan,4804822,26528,3708975,215698
2003,Minnesota,2501883,16182,2007075,174706
2003,Mississippi,1138561,9238,803200,26998
2003,Missouri,2600169,11216,1848487,73828
2003,Montana,436686,2661,571140,66017
2003,Nebraska,855407,6365,815431,27233
2003,Nevada,623886,1823,596159,37206
2003,New Hampshire,655831,1836,487296,59692
2003,New Jersey,4448660,22848,2240093,140383
2003,New Mexico,693542,3401,812407,32544
2003,New York,8313058,60991,2427652,150756
2003,North Carolina,3653665,31920,2433059,95598
2003,North Dakota,345504,2398,346339,19154
2003,Ohio,6518579,40514,3977279,286378
2003,Oklahoma,1622782,17500,1433425,72705
2003,Oregon,1545076,14529,1501181,75149
2003,Pennsylvania,6120710,36908,3566835,268990
2003,Rhode Island,548568,1713,255459,24589
2003,South Carolina,1914753,17099,1230042,57177
2003,South Dakota,387897,2726,436321,37549
2003,Tennessee,2782246,17724,1995706,93814
2003,Texas,7841637,84260,6962883,261553
2003,Utah,1013762,1279,991382,38131
2003,Vermont,271819,2130,242122,26332
2003,Virginia,4043727,18080,2284202,73692
2003,Washington,2968936,9820,2400135,141945
2003,West Virginia,756405,2955,649440,19291
2003,Wisconsin,2577697,14830,2054623,240519
2003,Wyoming,231895,2916,385053,27816
2004,Alabama,1693741,9088,2804922,81086
2004,Alaska,255068,2440,402473,21134
2004,Arizona,2055202,4787,1716125,209048
2004,Arkansas,960085,7662,949756,43668
2004,California,19255690,53643,12090263,626529
2004,Colorado,894582,5822,1122888,8411
2004,Connecticut,2047031,10410,984151,64754
2004,Delaware,422755,2101,286183,17485
2004,District of Columbia,189230,2897,46675,1601
2004,Florida,8440792,47337,6569344,461935
2004,Georgia,4222236,20171,3639958,129439
2004,Hawaii,539845,5268,402299,23106
2004,Idaho,574825,3801,765498,49578
2004,Illinois,5652494,17944,3561103,276122
2004,Indiana,3067260,31344,2426148,153566
2004,Iowa,1882364,8357,1478710,140000
2004,Kansas,852648,3889,1489985,61678
2004,Kentucky,1881213,14188,1423633,53478
2004,Louisiana,1973399,21889,1771505,55846
2004,Maine,608700,3306,456058,38712
2004,Maryland,2547973,11860,1559831,72844
2004,Massachusetts,3504943,11400,1939924,136887
2004,Michigan,4680729,26173,3691719,228856
2004,Minnesota,2502190,16947,2074212,188903
2004,Mississippi,1123242,9320,831926,27162
2004,Missouri,2698085,11514,2102497,77519
2004,Montana,433160,2597,572944,47967
2004,Nebraska,842363,6489,840220,28671
2004,Nevada,642818,1901,636705,44823
2004,New Hampshire,672560,1894,503858,66319
2004,New Jersey,4016485,23239,2184532,149911
2004,New Mexico,695825,3533,843606,36294
2004,New York,8548783,64151,2485851,170148
2004,North Carolina,3657863,32815,2507792,100366
2004,North Dakota,347009,2645,351228,20953
2004,Ohio,6452386,41936,4141968,298652
2004,Oklahoma,1634376,17958,1498655,84651
2004,Oregon,1475253,15582,1512392,75453
2004,Pennsylvania,6000676,37396,3783195,292196
2004,Rhode Island,531872,1726,274397,26506
2004,South Carolina,1922964,17100,1317008,60029
2004,South Dakota,395975,2757,442435,41602
2004,Tennessee,2889051,18431,2127180,108659
2004,Texas,8735544,86753,8084417,286992
2004,Utah,1036674,1289,1046461,44386
2004,Vermont,280158,2057,240997,28304
2004,Virginia,4091334,18199,2387893,75457
2004,Washington,3034253,11049,2489934,160227
2004,West Virginia,740834,2877,652709,19534
2004,Wisconsin,2591731,14366,2098972,232808
2004,Wyoming,234382,2976,403556,30615
2005,Alabama,1761909,9073,2773536,93468
2005,Alaska,249560,2273,420933,22230
2005,Arizona,2120631,4888,1845996,98703
2005,Arkansas,951430,7855,980248,50100
2005,California,19638969,55023,12793485,675336
2005,Colorado,859018,5829,943032,117159
2005,Connecticut,2028005,10396,1020152,65110
2005,Delaware,427740,2158,306644,18987
2005,District of Columbia,185059,3021,49201,1191
2005,Florida,8311702,48164,7331572,516126
2005,Georgia,4208585,20752,3833501,142010
2005,Hawaii,517817,5269,424462,24667
2005,Idaho,583274,3775,787007,56607
2005,Illinois,5704638,17519,3736095,291089
2005,Indiana,2694941,31974,2228561,147544
2005,Iowa,1841522,8365,1547717,146362
2005,Kansas,865196,3899,1499020,66810
2005,Kentucky,1914028,14229,1499461,56152
2005,Louisiana,1960105,21342,1837751,55071
2005,Maine,588851,3258,482786,40477
2005,Maryland,2596879,12064,1712870,76230
2005,Massachusetts,3367754,11721,2040731,139796
2005,Michigan,4753156,26187,3468104,264533
2005,Minnesota,2505986,17412,2123525,201134
2005,Mississippi,1118672,9418,850021,27318
2005,Missouri,2539266,11295,2038795,81396
2005,Montana,433181,2598,573151,47967
2005,Nebraska,836387,6655,859748,31610
2005,Nevada,673083,1845,674385,50648
2005,New Hampshire,652343,1914,520123,68879
2005,New Jersey,3957193,23258,2281050,158889
2005,New Mexico,686258,3440,858673,37663
2005,New York,8973047,67259,2822198,190635
2005,North Carolina,3583762,33315,2531239,105376
2005,North Dakota,341469,2580,351176,23151
2005,Ohio,6362255,42997,4228831,308811
2005,Oklahoma,1932704,18394,1774181,82350
2005,Oregon,1392768,16054,1488563,72703
2005,Pennsylvania,5888278,37678,3937829,305837
